Part Family,X,Y,Z,Material,4130,F22,Threading Type,JFE Lion,TenarisHydril Blue®,VAM TOP®,Coating Type,Phosphating,Xylan Coating,Ni Plating,Cu Plating,Carbide Coating,Weight (lbs),Length (inches),Diameter (inches),RM Cost/Lb,Alpha,Beta,Gamma,Price
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,589.11424,41,8,0.6214222859,1.8,1.05,1.10, $ 761.10 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,707.2065,14,15,0.8300750243,2.5,1.2,1.10," $ 1,937.21 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,396.03564,36,7,0.6214222859,2.5,1.2,1.00, $ 738.32 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,57.47456,64,2,0.8300750243,2.5,1.05,1.00, $ 125.23 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,8.9804,10,2,0.6214222859,2.5,1.2,1.02, $ 17.08 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,59.27064,66,2,0.6214222859,2.5,1.05,1.02, $ 98.62 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,468.77688,58,6,0.8300750243,4.2,1.2,1.05," $ 2,059.22 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,3030.885,60,15,0.8300750243,2.5,1.13,1.02," $ 7,249.46 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,202.059,4,15,0.6214222859,4.2,1.05,1.02, $ 564.81 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,380.31994,14,11,0.8300750243,2.5,1.13,1.02, $ 909.67 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,2376.21384,54,14,0.6214222859,2.5,1.05,1.01," $ 3,914.92 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,880.0792,20,14,0.8300750243,4.2,1.05,1.01," $ 3,253.86 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,127.29717,63,3,0.8300750243,4.2,1.13,1.01, $ 506.51 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,303.0885,6,15,0.8300750243,4.2,1.2,1.10," $ 1,394.79 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,158.05504,44,4,0.6214222859,4.2,1.13,1.10, $ 512.76 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,963.82143,53,9,0.6214222859,2.5,1.2,1.10," $ 1,976.50 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,101.0295,50,3,0.6214222859,2.5,1.13,1.01, $ 179.13 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,763.78302,42,9,0.6214222859,4.2,1.2,1.02," $ 2,439.99 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,3448.4736,60,16,0.8300750243,1.8,1.2,1.02," $ 6,306.64 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,927.45081,51,9,0.6214222859,4.2,1.13,1.02," $ 2,790.01 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,371.78856,46,6,0.8300750243,4.2,1.13,1.10," $ 1,611.14 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,110.0099,10,7,0.8300750243,4.2,1.05,1.00, $ 402.71 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,187.01683,17,7,0.8300750243,2.5,1.13,1.01, $ 442.93 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1391.962,62,10,0.8300750243,1.8,1.13,1.05," $ 2,467.66 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,2162.70483,57,13,0.6214222859,2.5,1.13,1.01," $ 3,834.63 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1055.197,47,10,0.8300750243,2.5,1.05,1.01," $ 2,322.21 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,1839.18592,32,16,0.8300750243,2.5,1.13,1.02," $ 4,399.08 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,910.61256,24,13,0.8300750243,4.2,1.05,1.02," $ 3,400.08 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,1479.74541,39,13,0.6214222859,4.2,1.13,1.02," $ 4,451.45 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,691.04178,38,9,0.8300750243,4.2,1.2,1.01," $ 2,919.94 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1711.43973,63,11,0.8300750243,2.5,1.13,1.05," $ 4,213.92 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,64.65888,32,3,0.6214222859,2.5,1.2,1.10, $ 132.60 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,473.04257,43,7,0.8300750243,4.2,1.13,1.02," $ 1,900.84 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,1584.14256,36,14,0.8300750243,1.8,1.05,1.02," $ 2,534.97 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1842.77808,57,12,0.8300750243,2.5,1.13,1.05," $ 4,537.31 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,308.02772,28,7,0.6214222859,2.5,1.2,1.01, $ 579.99 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,236.40903,13,9,0.8300750243,4.2,1.2,1.00, $ 989.04 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,114.94912,8,8,0.8300750243,4.2,1.2,1.01, $ 485.71 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,452.61216,56,6,0.6214222859,4.2,1.05,1.00," $ 1,240.37 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,1369.511,61,10,0.8300750243,4.2,1.05,1.00," $ 5,013.27 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,129.31776,36,4,0.8300750243,4.2,1.05,1.10, $ 520.72 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,2542.12673,67,13,0.6214222859,4.2,1.05,1.10," $ 7,663.29 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,600.11523,33,9,0.8300750243,2.5,1.2,1.05," $ 1,569.14 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,1414.413,63,10,0.6214222859,4.2,1.2,1.01," $ 4,474.20 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,43.10592,12,4,0.6214222859,4.2,1.2,1.02, $ 137.71 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,517.27104,9,16,0.6214222859,4.2,1.13,1.05," $ 1,601.85 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,517.27104,16,12,0.8300750243,1.8,1.05,1.00, $ 811.52 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,1551.81312,48,12,0.8300750243,2.5,1.2,1.02," $ 3,941.65 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,59.27064,66,2,0.8300750243,4.2,1.2,1.00, $ 247.96 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,70.72065,35,3,0.8300750243,1.8,1.2,1.00, $ 126.80 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,140.09424,39,4,0.6214222859,4.2,1.13,1.00, $ 413.18 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,72.74124,36,3,0.6214222859,2.5,1.05,1.02, $ 121.03 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,2504.18454,66,13,0.6214222859,4.2,1.13,1.01," $ 7,459.37 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,2731.83768,72,13,0.6214222859,2.5,1.05,1.00," $ 4,456.27 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,352.03168,8,14,0.8300750243,4.2,1.2,1.02," $ 1,502.21 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,12.12354,6,3,0.8300750243,2.5,1.05,1.05, $ 27.74 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,45.80004,51,2,0.8300750243,4.2,1.05,1.02, $ 171.01 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,2133.74304,66,12,0.6214222859,4.2,1.05,1.01," $ 5,905.94 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1765.77115,65,11,0.8300750243,2.5,1.2,1.05," $ 4,617.03 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,111.13245,55,3,0.8300750243,2.5,1.2,1.02, $ 282.28 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,417.36409,11,13,0.8300750243,4.2,1.2,1.05," $ 1,833.38 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,125.7256,35,4,0.6214222859,4.2,1.05,1.02, $ 351.44 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,363.7062,45,6,0.8300750243,4.2,1.05,1.10," $ 1,464.53 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1896.66048,33,16,0.8300750243,4.2,1.13,1.10," $ 8,219.16 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,1669.45636,44,13,0.8300750243,4.2,1.13,1.01," $ 6,642.65 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,1020.17344,71,8,0.6214222859,4.2,1.13,1.00," $ 3,008.77 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,792.07128,18,14,0.8300750243,2.5,1.13,1.00," $ 1,857.38 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,50.51475,25,3,0.6214222859,4.2,1.2,1.05, $ 166.12 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,3103.62624,54,16,0.6214222859,4.2,1.13,1.00," $ 9,153.43 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,52.98436,59,2,0.8300750243,4.2,1.13,1.00, $ 208.73 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,834.72818,22,13,0.8300750243,4.2,1.2,1.00," $ 3,492.15 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,36.37062,18,3,0.6214222859,4.2,1.13,1.00, $ 107.27 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,672.85647,37,9,0.8300750243,4.2,1.13,1.00," $ 2,650.74 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,1055.197,47,10,0.8300750243,4.2,1.05,1.10," $ 4,248.96 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,56.57652,28,3,0.8300750243,4.2,1.2,1.01, $ 239.06 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1414.413,63,10,0.8300750243,4.2,1.13,1.05," $ 5,850.74 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,34.35003,17,3,0.6214222859,4.2,1.2,1.01, $ 108.66 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,290.96496,16,9,0.6214222859,4.2,1.05,1.00, $ 797.38 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,404.118,72,5,0.8300750243,4.2,1.13,1.00," $ 1,592.04 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,56.57652,28,3,0.8300750243,4.2,1.05,1.10, $ 227.82 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,570.47991,21,11,0.8300750243,4.2,1.05,1.02," $ 2,130.08 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,3030.885,60,15,0.6214222859,4.2,1.05,1.05," $ 8,721.36 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,2640.2376,60,14,0.6214222859,4.2,1.2,1.02," $ 8,434.52 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,58.59711,29,3,0.8300750243,4.2,1.2,1.02, $ 250.05 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,484.04356,11,14,0.8300750243,4.2,1.05,1.05," $ 1,860.50 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,44.902,8,5,0.6214222859,4.2,1.2,1.10, $ 154.69 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,297.02673,27,7,0.6214222859,4.2,1.2,1.10," $ 1,023.31 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,616.05544,56,7,0.8300750243,4.2,1.13,1.05," $ 2,548.32 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,42.43239,21,3,0.8300750243,4.2,1.05,1.10, $ 170.86 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,34.35003,17,3,0.8300750243,4.2,1.2,1.10, $ 158.08 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,62.63829,31,3,0.8300750243,4.2,1.2,1.05, $ 275.15 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1907.43696,59,12,0.8300750243,4.2,1.13,1.05," $ 7,890.14 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,96.98832,12,6,0.8300750243,4.2,1.2,1.00, $ 405.76 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1358.2855,50,11,0.8300750243,4.2,1.13,1.05," $ 5,618.57 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,869.30272,32,11,0.8300750243,4.2,1.2,1.05," $ 3,818.64 "
