Part Family,X,Y,Z,Material,4130,F22,Threading Type,JFE Lion,TenarisHydril Blue®,VAM TOP®,Coating Type,Phosphating,Xylan Coating,Ni Plating,Cu Plating,Carbide Coating,Weight (lbs),Length (inches),Diameter (inches),RM Cost/Lb,Alpha,Beta,Gamma,Price
X,1,0,0,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,589.11424,41,8,0.6214222859,1.0,1.1,1.4, $ 833.58 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,707.2065,14,15,0.8300750243,1.2,1.8,1.6," $ 1,849.16 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,396.03564,36,7,0.6214222859,1.8,1.9,1.9, $ 775.23 
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,57.47456,64,2,0.8300750243,1.7,1.9,1.2, $ 150.28 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,8.9804,10,2,0.6214222859,1.9,1.4,1.4, $ 17.58 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,59.27064,66,2,0.6214222859,1.1,1.8,1.4, $ 116.02 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,468.77688,58,6,0.8300750243,1.8,1.6,1.8," $ 2,103.35 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,3030.885,60,15,0.8300750243,1.8,1.3,1.9," $ 7,924.97 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,202.059,4,15,0.6214222859,1.4,1.8,1.1, $ 678.72 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,380.31994,14,11,0.8300750243,1.0,1.9,1.9, $ 994.44 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,2376.21384,54,14,0.6214222859,1.1,1.8,1.3," $ 4,651.39 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,880.0792,20,14,0.8300750243,1.5,1.1,1.8," $ 3,948.82 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,127.29717,63,3,0.8300750243,1.3,1.0,1.6, $ 571.17 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,303.0885,6,15,0.8300750243,1.9,1.1,1.3," $ 1,359.92 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,158.05504,44,4,0.6214222859,1.8,2.0,1.3, $ 530.91 
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,963.82143,53,9,0.6214222859,2.0,2.0,1.2," $ 1,886.66 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,101.0295,50,3,0.6214222859,1.5,1.9,1.7, $ 197.76 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,763.78302,42,9,0.6214222859,1.3,1.5,1.1," $ 2,565.57 "
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,3448.4736,60,16,0.8300750243,1.0,1.4,1.7," $ 6,517.89 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,927.45081,51,9,0.6214222859,1.7,1.1,1.6," $ 3,115.34 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,371.78856,46,6,0.8300750243,1.1,1.5,1.8," $ 1,668.17 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,110.0099,10,7,0.8300750243,1.6,1.9,1.1, $ 493.60 
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,187.01683,17,7,0.8300750243,1.5,1.8,1.6, $ 489.00 
X,1,0,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1391.962,62,10,0.8300750243,1.4,1.3,1.6," $ 2,630.92 "
Y,0,1,0,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,2162.70483,57,13,0.6214222859,1.3,1.3,2.0," $ 4,233.45 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,1055.197,47,10,0.8300750243,1.7,1.0,1.6," $ 2,759.06 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,1839.18592,32,16,0.8300750243,1.6,1.1,1.6," $ 4,808.99 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,910.61256,24,13,0.8300750243,1.9,1.3,1.9," $ 4,085.82 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,1479.74541,39,13,0.6214222859,1.1,1.8,1.7," $ 4,970.52 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,691.04178,38,9,0.8300750243,1.1,1.8,1.4," $ 3,100.63 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1711.43973,63,11,0.8300750243,1.6,1.2,1.1," $ 4,474.96 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,64.65888,32,3,0.6214222859,1.6,1.5,1.4, $ 126.57 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Cu Plating,0,0,0,1,0,473.04257,43,7,0.8300750243,1.4,1.6,1.7," $ 2,122.49 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,1584.14256,36,14,0.8300750243,1.7,1.1,1.9," $ 2,994.16 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1842.77808,57,12,0.8300750243,1.6,1.9,1.2," $ 4,818.38 "
Y,0,1,0,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,308.02772,28,7,0.6214222859,1.1,1.1,1.2, $ 602.96 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,236.40903,13,9,0.8300750243,1.6,1.4,1.5," $ 1,060.74 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,114.94912,8,8,0.8300750243,2.0,1.7,1.5, $ 515.76 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,452.61216,56,6,0.6214222859,1.6,2.0,1.3," $ 1,520.34 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,1369.511,61,10,0.8300750243,1.9,1.5,1.0," $ 6,144.84 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,129.31776,36,4,0.8300750243,1.0,1.3,1.3, $ 580.23 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,2542.12673,67,13,0.6214222859,1.7,2.0,1.0," $ 8,539.10 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,600.11523,33,9,0.8300750243,1.5,1.7,1.3," $ 1,569.14 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,1414.413,63,10,0.6214222859,1.5,1.7,1.0," $ 4,751.06 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,43.10592,12,4,0.6214222859,1.9,1.2,2.0, $ 144.79 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,517.27104,9,16,0.6214222859,1.1,1.1,1.2," $ 1,737.53 "
X,1,0,0,F22,0,1,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,517.27104,16,12,0.8300750243,1.8,1.2,1.1, $ 977.68 
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,1551.81312,48,12,0.8300750243,1.6,1.9,1.7," $ 4,057.58 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,59.27064,66,2,0.8300750243,1.8,2.0,1.8, $ 265.94 
X,1,0,0,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,70.72065,35,3,0.8300750243,1.8,1.9,1.8, $ 133.67 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,140.09424,39,4,0.6214222859,1.2,1.5,1.3, $ 470.58 
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,72.74124,36,3,0.6214222859,1.7,1.8,1.1, $ 142.39 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,2504.18454,66,13,0.6214222859,1.9,1.6,1.7," $ 8,411.65 "
Y,0,1,0,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,2731.83768,72,13,0.6214222859,1.4,1.5,1.7," $ 5,347.52 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,352.03168,8,14,0.8300750243,1.7,1.6,1.9," $ 1,579.53 "
Y,0,1,0,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,12.12354,6,3,0.8300750243,1.2,1.3,1.2, $ 31.70 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,45.80004,51,2,0.8300750243,1.1,1.5,1.9, $ 205.50 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Xylan Coating,0,1,0,0,0,2133.74304,66,12,0.6214222859,1.3,1.0,1.9," $ 7,167.32 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,1765.77115,65,11,0.8300750243,1.3,1.7,1.4," $ 4,617.03 "
Y,0,1,0,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,111.13245,55,3,0.8300750243,2.0,1.1,1.2, $ 290.58 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,417.36409,11,13,0.8300750243,1.6,1.7,1.4," $ 1,872.67 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,125.7256,35,4,0.6214222859,1.2,1.8,1.0, $ 422.32 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,363.7062,45,6,0.8300750243,1.1,1.5,1.3," $ 1,631.91 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Carbide Coating,0,0,0,0,1,1896.66048,33,16,0.8300750243,1.0,1.9,1.9," $ 8,510.10 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Xylan Coating,0,1,0,0,0,1669.45636,44,13,0.8300750243,1.8,1.8,1.8," $ 7,490.66 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,1020.17344,71,8,0.6214222859,1.0,1.4,1.4," $ 3,426.80 "
Y,0,1,0,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,792.07128,18,14,0.8300750243,1.5,1.2,1.2," $ 2,071.06 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,50.51475,25,3,0.6214222859,1.6,1.3,1.4, $ 169.68 
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,3103.62624,54,16,0.6214222859,1.8,1.6,1.7," $ 10,425.19 "
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,52.98436,59,2,0.8300750243,1.6,1.5,1.8, $ 237.73 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,834.72818,22,13,0.8300750243,1.8,1.5,1.9," $ 3,745.33 "
Z,0,0,1,4130,1,0,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,36.37062,18,3,0.6214222859,1.1,1.7,1.1, $ 122.17 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,672.85647,37,9,0.8300750243,1.4,1.5,1.2," $ 3,019.03 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,1055.197,47,10,0.8300750243,1.3,1.1,1.0," $ 4,734.55 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,56.57652,28,3,0.8300750243,1.3,1.7,1.1, $ 253.85 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1414.413,63,10,0.8300750243,1.1,2.0,1.2," $ 6,346.31 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Xylan Coating,0,1,0,0,0,34.35003,17,3,0.6214222859,1.9,2.0,1.0, $ 115.38 
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Phosphating,1,0,0,0,0,290.96496,16,9,0.6214222859,1.6,1.7,1.0, $ 977.36 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Phosphating,1,0,0,0,0,404.118,72,5,0.8300750243,1.1,1.8,1.7," $ 1,813.23 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,56.57652,28,3,0.8300750243,1.6,1.2,1.5, $ 253.85 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Cu Plating,0,0,0,1,0,570.47991,21,11,0.8300750243,1.0,1.4,1.3," $ 2,559.68 "
Z,0,0,1,4130,1,0,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,3030.885,60,15,0.6214222859,1.2,1.4,1.1," $ 10,180.85 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,2640.2376,60,14,0.6214222859,1.9,1.1,1.6," $ 8,868.65 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Cu Plating,0,0,0,1,0,58.59711,29,3,0.8300750243,1.8,1.6,1.9, $ 262.92 
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Ni Plating,0,0,1,0,0,484.04356,11,14,0.8300750243,1.4,1.7,1.3," $ 2,171.85 "
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,44.902,8,5,0.6214222859,1.6,1.7,1.6, $ 150.83 
Z,0,0,1,4130,1,0,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,297.02673,27,7,0.6214222859,1.1,1.4,1.2, $ 997.72 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,616.05544,56,7,0.8300750243,1.1,1.6,1.7," $ 2,764.17 "
Z,0,0,1,F22,0,1,JFE Lion,1,0,0,Carbide Coating,0,0,0,0,1,42.43239,21,3,0.8300750243,1.0,1.9,1.9, $ 190.39 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Carbide Coating,0,0,0,0,1,34.35003,17,3,0.8300750243,1.8,1.4,1.3, $ 154.12 
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,62.63829,31,3,0.8300750243,1.5,1.8,1.9, $ 281.05 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1907.43696,59,12,0.8300750243,1.9,1.8,1.8," $ 8,558.46 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Phosphating,1,0,0,0,0,96.98832,12,6,0.8300750243,1.5,1.7,1.7, $ 435.18 
Z,0,0,1,F22,0,1,TenarisHydril Blue®,0,1,0,Ni Plating,0,0,1,0,0,1358.2855,50,11,0.8300750243,1.5,1.9,1.8," $ 6,094.47 "
Z,0,0,1,F22,0,1,VAM TOP®,0,0,1,Ni Plating,0,0,1,0,0,869.30272,32,11,0.8300750243,1.4,1.1,1.6," $ 3,900.46 "
